theta_power,alpha_power,beta_power,theta_rel_power,alpha_rel_power,beta_rel_power,alpha_beta_ratio,beta_alpha_ratio,theta_beta_ratio,frontal_theta_power,frontal_theta_rel_power,posterior_alpha_power,posterior_alpha_rel_power,central_beta_power,central_beta_rel_power,posterior_alpha_to_central_beta_ratio,frontal_theta_to_central_beta_ratio,dataset,subject,session,task,condition,condition_display,segment_id,window_idx,time_start_seconds,sfreq,window_seconds,source_file,label
5.062771502419782e-12,3.6862998656013655e-11,8.289613492862714e-12,0.08323967523162878,0.44551590083430853,0.12775849615838952,3.9681950906069234,0.2189370569450685,0.5449926960157763,4.533747821181435e-12,0.07412773945738783,8.364869425244207e-11,0.647948099246143,5.95238791491754e-12,0.16830464169040346,12.031649452838996,0.6521137595693564,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win018,18,180.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
7.593127740854729e-12,4.770132553685643e-12,4.713913509981265e-12,0.2166314174784575,0.13198355374594775,0.13823616653806908,0.834827574017879,0.8169506447421692,1.3288839125042384,6.253617545987243e-12,0.17839137026444288,8.405563366946502e-12,0.17669553528299453,3.722278864138415e-12,0.16251360755377603,1.779980303742631,1.3242795959124753,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win019,19,190.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
5.664026419142806e-12,1.0051418630702143e-10,1.4957905154505966e-11,0.04610011635431494,0.5773140230357954,0.1296518790568261,6.298708090681919,0.14734792937478702,0.35493546078280075,4.832189408448388e-12,0.04601345106586694,2.4130372371582974e-10,0.7616874964308389,1.3602384174346622e-11,0.21529910392812254,16.524953790748132,0.3309178385360898,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win020,20,200.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
6.581490748053138e-12,7.725433331276833e-11,9.008874964377129e-12,0.07360224651545866,0.5879017231135891,0.10053640331367793,7.718583116256964,0.11512301725669677,0.6575654877773485,5.468046308019334e-12,0.07492225823228617,1.8104088066806182e-10,0.7433082830356942,6.290014251421351e-12,0.13700414128890756,24.834091460488413,0.750073473032404,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win021,21,210.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
8.676238988006446e-12,5.465344701502448e-12,6.858005831043703e-12,0.1972680291209563,0.12956106487527574,0.16386310919347552,0.6955129353443783,1.0607332087723038,1.1041273288103508,7.48398105167963e-12,0.17720300547587717,7.235048004845276e-12,0.14407492968745828,7.327577517743941e-12,0.19032643828675802,0.8688058429272182,0.8986984553110646,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win022,22,220.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
8.771453407525665e-12,3.241590231922646e-12,6.405293275665151e-12,0.21410656410441806,0.08102555799609033,0.16405525418123929,0.43773961560374297,1.5101160002345941,1.1844842710483743,7.397146914997829e-12,0.18576249721559512,4.964978714157478e-12,0.09927743140501877,5.729086053803903e-12,0.19423261440575867,0.7378384931413995,1.099279583564885,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win023,23,230.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
7.706786155603074e-12,4.9814347141872336e-12,9.921156128252493e-12,0.13262081868347636,0.10849746898125884,0.22556150724458665,0.45612704879298516,1.658658265502877,0.7056749363435981,5.401626246355328e-12,0.11220617297251954,7.06961885226978e-12,0.13844377744286934,1.0642898962313564e-11,0.28744374142333545,0.6072043461987559,0.46394169217130865,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win024,24,240.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
9.042735983121667e-12,6.4149694462199984e-12,6.689640385080773e-12,0.19367150853676993,0.13276357214793383,0.15314318980913477,0.8342352990480729,0.9021804383146874,1.1759634430585508,6.561249650140844e-12,0.1751819998090748,1.2480678756760744e-11,0.1852731879262324,5.0509076521560505e-12,0.15105118507455867,2.0626126647815632,1.0843413959231305,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win025,25,250.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
1.0336086049383237e-11,5.815006621368805e-12,9.670191970700744e-12,0.1780842183806169,0.11022528327376437,0.1829872219027722,0.5449767574319393,1.4189556236643055,0.9686879184334334,7.783119319950655e-12,0.14187177432480536,7.801300034486198e-12,0.11459737180700016,9.207682900108388e-12,0.2268210518461405,0.7642576783418068,0.7624765969040841,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win026,26,260.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
8.503250978377879e-12,3.3552330954132433e-12,6.4352675330760964e-12,0.19691400123271896,0.0793714074938333,0.15716677460834022,0.4512592291383396,1.477594285333077,1.1436375275739323,5.832068368947633e-12,0.16227039824449355,5.717788285396835e-12,0.0967648855454173,5.6617158620056056e-12,0.18122644932720441,0.8583056383427636,0.8754603903493123,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win027,27,270.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
1.2196959771109543e-11,2.8903038304000434e-11,1.5217135127574816e-11,0.11442664844548325,0.2724467019285421,0.16681411742850358,1.7822530352389514,0.5088825748365197,0.7521032337191563,8.350976560530906e-12,0.11291642296052724,6.117736365316796e-11,0.3710725508147872,1.3655225837669698e-11,0.2030712623392783,4.174440184737246,0.5698292645252596,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win028,28,280.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
6.120078913366456e-12,1.467260796579925e-11,9.53475311655213e-12,0.12596498511958953,0.2696841225797886,0.20680571546674278,1.3927813783073617,0.6083705492639679,0.5809418451155377,5.328942194374528e-12,0.13059687909104364,3.189458579577391e-11,0.41938151422384556,8.365839841930811e-12,0.23406857362419897,3.405416527942538,0.5689764382385534,ds004148,sub-04,session1,mathematic,mathematic,high_engagement_proxy,sub-04_session1_mathematic_win029,29,290.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-04/ses-session1/eeg/sub-04_ses-session1_task-mathematic_eeg.vhdr,1
2.6167291024504735e-12,1.1873438362083783e-11,4.6152585619081525e-12,0.07386188952984063,0.325042418854895,0.13738949950865548,2.1144953934318926,0.3585101689305867,0.4660033146472365,3.0424239528763466e-12,0.07839013030718299,2.314648496895895e-11,0.43323628235546874,2.521846915128408e-12,0.16921272921591987,6.5722575474621445,0.8638717202066173,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win000,0,0.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
1.94683669533958e-12,8.590675482224908e-12,4.3819310109320225e-12,0.08390167218788384,0.31733254908842856,0.17616227320755046,1.5962069124957452,0.4568949308162258,0.3617357211352351,2.2511081852612472e-12,0.09043410716993772,1.621269290060706e-11,0.42152571055192145,2.4830866018010886e-12,0.1989670689847801,4.6546912994421525,0.6462969321799835,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win001,1,10.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.08891004455916e-12,1.3491914642596084e-11,4.379761592979751e-12,0.08240525859230358,0.3348227679090957,0.11497291397171092,2.507901959856768,0.3022210453894283,0.5741722920565835,3.146142485267328e-12,0.08590120830507038,2.572566612036094e-11,0.41655043143506015,2.291897421294531e-12,0.13777052143390167,7.814844397625361,0.9557231233621231,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win002,2,20.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
4.051942474007242e-12,1.34094534934501e-11,4.44056786566366e-12,0.1106295909621074,0.33279629547689776,0.12197465963300395,2.4647157841885257,0.3081704568242054,0.7447646227482491,4.667655315178468e-12,0.12323753477633993,2.6528935530141286e-11,0.42747008934187825,2.414704178631491e-12,0.15363017226744283,7.769028923838806,1.366928164491579,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win003,3,30.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.730000140610492e-12,1.7692577734832644e-11,5.380830482019555e-12,0.09467761844570692,0.3996393758580283,0.1332113296571458,2.772770376001727,0.2878592004992794,0.5845634280868615,3.2669224361373587e-12,0.09754205456071001,3.5545814257986127e-11,0.5003586360980171,2.908423130479644e-12,0.15520885303419338,9.094668891089059,0.8358671328752576,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win004,4,40.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.627286449563208e-12,2.0835648234576997e-11,5.3503876397386715e-12,0.08971141572215982,0.44796150542548807,0.1222816310856745,3.281004155430489,0.2450299428833201,0.5711913437952705,3.807072057800619e-12,0.09521233030867125,4.1335710290861216e-11,0.5759553285529838,2.7933077750170782e-12,0.14642916212981621,10.89700934975547,1.0036285699974554,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win005,5,50.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
6.967856075850806e-12,2.129133769713499e-11,5.169458531965907e-12,0.14777854265725132,0.40113607524257533,0.10694672192878321,3.4510869287503705,0.23190436582145157,1.1294112829753453,8.693758457907977e-12,0.17398844987272763,4.193585983519357e-11,0.5228941191206847,2.7891828772651005e-12,0.13343201040170444,11.067256765780964,2.294362330746841,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win006,6,60.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.28701557385815e-12,1.9080924864734196e-11,5.4493868119993124e-12,0.08991649510269786,0.4568551447835079,0.14419431216208883,2.9585641892704375,0.2713713062872637,0.5096632702728484,3.1444611686460553e-12,0.09567662903111146,3.7989733128862445e-11,0.5791101733871006,2.9685238610125953e-12,0.16923310086897556,9.572761676471089,0.7923503243958637,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win007,7,70.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
4.115158539274438e-12,2.4022028100870064e-11,5.194424830591513e-12,0.09312114598186357,0.46651979320087117,0.11741747848127213,3.87800784702979,0.20759407709285135,0.6643326300371745,3.5674208313413607e-12,0.08632172628296418,4.6736274112843365e-11,0.5629485664733923,3.125099906201757e-12,0.15575545506954133,11.329731443007992,0.8648083470604019,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win008,8,80.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.791669865508846e-12,9.75142445901715e-12,4.4258790960574524e-12,0.11786812618254465,0.27282579183439015,0.13138968443350105,1.7972063671862355,0.4116551358313732,0.6988120815784388,4.3426211693214566e-12,0.12411923451719441,1.8823753426358435e-11,0.3974939379441079,2.3519757189751607e-12,0.15222698110057323,5.6157189086422274,1.2955407596595532,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win009,9,90.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
6.2034191055937044e-12,2.1959032902838252e-11,5.469401343745624e-12,0.14144648173734212,0.449460016658344,0.1254638004397284,3.3942913317732915,0.23822437847848038,0.958886112637136,7.216074902163205e-12,0.16278963158263915,4.208306260212418e-11,0.5693524033632913,3.0359457266250567e-12,0.164909099797139,10.427063556504992,1.7879514222797641,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win010,10,100.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
4.26306305192382e-12,1.6089376016721758e-11,5.322658802789698e-12,0.10375799389007054,0.36976956786065635,0.13129470698811735,2.544716790604416,0.31146010232214083,0.6742516376248014,5.513167025636535e-12,0.1264331964975483,2.8470647499989992e-11,0.4833860641438217,3.181097561168686e-12,0.15282730283427418,6.809371722010709,1.3185932509299096,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win011,11,110.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.6180104176784512e-12,2.3162212792571413e-11,4.8542694934325436e-12,0.08595644199620275,0.4754857626647927,0.11615835267300924,3.9564650753702617,0.20090334999967271,0.6180122766362601,3.2601908686066227e-12,0.08454632986075865,4.456878698427693e-11,0.5650763659387005,3.080516419735042e-12,0.14607690754660227,10.922339821676516,0.7989652615632202,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win012,12,120.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.647371584170304e-12,1.6561088230826828e-11,4.4035781258947815e-12,0.10502839304253025,0.41588935536789995,0.11895031345461,3.0648373808946214,0.2507577018014588,0.6749919218696101,3.882414637989097e-12,0.11231937807433938,3.215398945453819e-11,0.5087937186979149,2.1694959760255372e-12,0.13370827353165674,10.144827347235958,1.2249312405998196,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win013,13,130.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
5.4630580370908e-12,1.9923750314556913e-11,4.430146785576663e-12,0.12300477151506048,0.43985129540309925,0.10548100055825645,3.6690997686245934,0.21172814237295476,1.00606084012343,7.558502650124461e-12,0.1533555895431746,3.854613681318911e-11,0.556005083218895,2.1942963197020535e-12,0.12105100126872403,12.067176290264918,2.366249681817082,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win014,14,140.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
4.202418536011062e-12,1.969256261377103e-11,5.4509383481706465e-12,0.10322450870471703,0.42268527011867574,0.12951615522720883,3.0526663798229348,0.2634250020122212,0.6514429853763494,4.264018163906073e-12,0.1135536446186141,3.6538456402336434e-11,0.5023146336377904,3.3271271818024096e-12,0.15728511698266687,8.444044944183222,0.9854154927172606,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win015,15,150.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
5.082663581861627e-12,2.81937574893302e-11,5.113623909948095e-12,0.09372607730886877,0.4522121737785843,0.08980654765332269,4.611627719437123,0.17516155334978833,0.8313667403699975,4.79271446562283e-12,0.09302691506031413,5.32080058425668e-11,0.5625963828502334,2.777024358417194e-12,0.10547233584677303,14.08728162528034,1.2689127765199992,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win016,16,160.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
8.377005545643745e-12,2.4281188596922853e-11,5.013666374782656e-12,0.15232221137997717,0.4027594060746263,0.09459387648840693,4.037668052012682,0.19831608611127183,1.392994726274037,7.175313420178466e-12,0.14220104162070354,4.469988920891719e-11,0.46928841002473676,2.8575525774679054e-12,0.1224892537700715,11.58762928339869,1.860068858708424,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win017,17,170.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
8.202273049913241e-12,2.1848180808655515e-11,4.285330572577538e-12,0.16655306332427824,0.3909293490186762,0.08734862510394918,4.133739698707369,0.18755675160598073,1.5518940466032525,1.0540147351855199e-11,0.19003443788154503,4.1486813414967904e-11,0.5290421456094142,2.4001334101074315e-12,0.11081047139209828,12.201525178877342,3.0999217032258066,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win018,18,180.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
5.914705881443074e-12,1.9542533427475896e-11,4.989752625072325e-12,0.12662601658039663,0.38118695866780805,0.1060789946440628,3.2626611899919533,0.24289860073434116,0.9874708108453236,7.152618079003912e-12,0.13746450118324097,3.717146594319013e-11,0.5100404720637212,2.697245858571559e-12,0.12510611090804083,10.053825838228521,1.9345800502883912,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win019,19,190.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
4.490285645325573e-12,2.2055877296401316e-11,5.1602797031169245e-12,0.10911123812543118,0.47351114489352847,0.11845074751002153,3.580336991069038,0.2238162372560149,0.7289093777760801,3.945960286313382e-12,0.10616424516640277,4.1173364765712926e-11,0.5710188787684773,2.9924128241587773e-12,0.1308219263463691,10.312902642874455,0.9883647959538896,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win020,20,200.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
9.475731810480848e-12,2.987232641155521e-11,5.743465347271478e-12,0.15083235310936077,0.4378033681753112,0.09261375337258489,4.429818331259323,0.18603927901985887,1.4051724628962305,8.132893096469208e-12,0.13994090087464195,5.44502835587913e-11,0.5007296405585195,3.1296886523841985e-12,0.11342869954886216,13.185082010324301,1.969371974755006,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win021,21,210.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.4950040105665088e-12,2.407353466934229e-11,4.349456919163846e-12,0.08804481201958998,0.5029564133918717,0.10979003095548853,4.500182921952597,0.17346804016754683,0.6533380983116319,3.4141569246403504e-12,0.0888640483408187,4.729878334386659e-11,0.6068670667920248,2.571853326665005e-12,0.1502604275022286,13.242084435765138,0.9558502582266184,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win022,22,220.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
4.440775356194267e-12,1.9348539614662335e-11,4.5605649233714136e-12,0.11302961448005283,0.433920836692655,0.11107502122251438,3.4795996236531965,0.22412246823281878,0.7986194599633935,4.1814603550992575e-12,0.11323471669216047,3.6229599084489166e-11,0.5266699524620867,2.4862324621807978e-12,0.13043890090607396,10.392192568198936,1.199420979656521,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win023,23,230.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
2.987700367461883e-12,2.0119558157358676e-11,5.0080421700888685e-12,0.08230528244947047,0.474547262137573,0.13500812725842004,3.348771128392575,0.2371281696697769,0.4972835214666428,2.848084132414904e-12,0.08181796547665122,3.9427696370453594e-11,0.577671119399346,2.9453879835667048e-12,0.16798748288208504,9.993363525888325,0.7218768202969439,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win024,24,240.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.073012457612149e-12,1.7282888469757816e-11,4.293981866586553e-12,0.09157351031455523,0.45126866943120464,0.13214130770095153,3.264629329170985,0.23486342837398677,0.580472796291152,2.77955271770886e-12,0.09023875969527391,3.30193810502046e-11,0.5425087798525432,2.5940927436140743e-12,0.16630609220507303,9.187125487752898,0.7733669985693954,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win025,25,250.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
4.374451836762811e-12,2.4857997490552547e-11,4.89839063610299e-12,0.09510613316418898,0.4663883172672119,0.10122621423990104,4.214369482143351,0.18943426063416788,0.7416348130602909,4.090173016839118e-12,0.09171023330765975,4.6230471668622554e-11,0.5589165168595743,2.8143308060894022e-12,0.1199134011365559,12.120205094644058,1.0723173276710416,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win026,26,260.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.996219243242895e-12,2.0635965433083302e-11,4.810776742867771e-12,0.09609403759214444,0.45094289264073384,0.12053258179028734,3.55132650009522,0.22235091647501287,0.6877254831977344,3.673101318197009e-12,0.09871890142916094,4.0780622374535585e-11,0.5570327390461606,2.6831640414647182e-12,0.15640188129486346,11.072171077755737,0.9972679133607887,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win027,27,270.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
3.905025156866699e-12,1.9795683368645142e-11,4.887582048612597e-12,0.08721010598778946,0.4072720239187466,0.1119491610201619,3.3622772821161746,0.2350286817687313,0.6632646686914393,4.852524159535112e-12,0.09574477422296686,3.967545662504603e-11,0.5295363350345866,2.6597221205653203e-12,0.14388400394209055,10.841111788814535,1.3259269419027744,ds004148,sub-05,session1,mathematic,mathematic,high_engagement_proxy,sub-05_session1_mathematic_win028,28,280.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-05/ses-session1/eeg/sub-05_ses-session1_task-mathematic_eeg.vhdr,1
